x,y
271.5995996156972,-211.50317027103642
273.78513290002485,-211.22065343533407
273.66254077919626,-209.2929099990127
272.3142052783513,-207.55500382408724
270.8112657713693,-205.93507722846127
269.2693321906435,-204.3521485349068
267.77405593723586,-202.72685960363344
266.3470067650097,-201.0396272318788
265.78468313811055,-199.08063844582873
267.73503057061924,-198.43861569311267
269.92961852021347,-198.62646347008732
272.1116220648596,-198.97584132066183
274.291914376323,-199.33576888673682
276.49436659387504,-199.4271426251726
277.413699595926,-197.99491425596747
276.35536186253654,-196.07081387479184
275.0480073807478,-194.28928137254286
273.7021144395264,-192.53662778240627
272.4619780091917,-190.71093193574117
271.63673861307717,-188.71631201968518
272.9857284056535,-187.53696291873845
275.1735133093203,-187.84812144993322
277.32009782755983,-188.36598843518306
279.46389718484227,-188.9016324183176
281.61539819116655,-189.400679988273
283.6286716945716,-189.1065616701085
283.35909135914864,-187.10056837688956
282.2439882405447,-185.20050003783274
281.0165120751628,-183.3629800651855
279.7763193188578,-181.53400648870695
278.6492536017805,-179.63666201961146
277.8866352499072,-177.60864926476106
279.0829883292918,-176.26386137363272
281.26195570505195,-176.6110246376391
283.39682391961554,-177.17792022356463
285.5489523647482,-177.67433406160433
287.6930554083975,-177.55860264298857
287.54059999416455,-175.53170070450176
286.52954156230965,-173.56676221599326
285.3730811629239,-171.68485423612674
284.19552372384544,-169.8149444354375
283.03230992579256,-167.93607347758342
281.90926141993316,-166.03493327671865
280.931900945572,-164.05301780944848
280.4940976168963,-161.9104792929978
282.2826880735068,-161.10191541753775
284.4656101512739,-161.42090063778687
286.6452680759034,-161.73656619600737
288.315191735298,-160.77319484557597
287.7939435684737,-158.62665715980472
286.826266719881,-156.6399956554347
285.8261865924662,-154.67012865585681
284.7607622180656,-152.73412934834627
283.70643687666745,-150.79217722674875
282.68306984114395,-148.83362104250185
281.71263602134746,-146.85086646163396
280.90103976564717,-144.79549935720186
280.60708236653505,-142.63304893450146
282.1583339804029,-141.5248983687298
284.34717499723354,-141.8102625324639
286.5255668572332,-142.0899994393292
288.14681639778684,-141.01239959397978
287.85889271384474,-138.85443651111922
287.16362474956475,-136.76325717882204
286.3838044186531,-134.69570918888166
285.53123403757473,-132.65699730105763
284.6810656668795,-130.6173374896718
283.9115902849566,-128.54583319258174
283.1959601621702,-126.45909816440201
282.76634691967246,-124.2914600769625
283.4787419808111,-122.38405893218216
285.648479685244,-122.50015330180025
287.73572889589997,-123.22448967952414
289.78767982364656,-124.04468466022566
291.94336109110947,-124.51931321799141
293.18940557371616,-122.98612831591981
293.1167755950146,-120.7949359265516
292.71345127494624,-118.62225281364968
292.2251756704128,-116.46713036861549
291.7982566853481,-114.30089427733861
291.49762177121335,-112.11163845294276
292.0934974273812,-110.08972411493644
294.2029591621925,-110.15261302876297
296.19140749886975,-111.11022360096133
298.02460453855775,-112.34416485966291
299.846303374455,-113.59479453964413
301.6522917902924,-114.86822622533023
303.5375296922459,-116.01709950740741
305.5534786962984,-116.82057001334128
307.2605904014032,-115.94885276816723
307.63233108121426,-113.79591437176896
307.77928642086437,-111.59128875766973
308.3803643016009,-109.48544412457107
310.433564126642,-109.4601498402973
312.33119908886414,-110.57664590619285
313.9984962317532,-112.02693644727829
315.63145349335105,-113.51392210033448
317.18899902195477,-115.08149166579993
318.7458162392849,-116.64977924344619
320.2910457804898,-118.22949063519965
321.8362753216947,-119.80920202695312
323.457785233801,-121.30982910553264
325.1227016957665,-122.75544690193074
327.0436655643011,-123.80492080650396
328.754783696921,-122.71553092002618
329.8847192867813,-120.8564487612434
331.8514242371358,-120.84611906880767
333.58245629591727,-122.1720934938758
335.15944419576545,-123.7188357764563
336.5594425045184,-125.42858053861734
337.9594408132714,-127.13832530077838
339.2993552756436,-128.89518067584913
340.6257590335025,-130.66262953999936
341.9520174308975,-132.4301874574515
343.27788828759793,-134.19803611828212
344.6037591442984,-135.9658847791127
346.0088285042338,-137.67108179308272
347.4402361347612,-139.35200993987408
349.1416934191329,-140.76206863571167
350.9402598871242,-139.99227723927075
352.46912764724846,-138.58376273655037
354.3039951421623,-139.5973962611971
355.7045273436533,-141.29896607369852
357.02475431092216,-143.06876892656712
358.22879009101655,-144.9217449805138
359.4281942448588,-146.77763055908142
360.5748359293534,-148.66666080331453
361.72147761384804,-150.55569104754764
362.8799804332375,-152.43744708683587
364.04386500086315,-154.315902603874
365.28373603196366,-156.14329975646288
366.6206358255985,-157.8929116317766
368.3467990534489,-158.15585310849232
368.97312839469333,-156.0638537279869
369.9212374095206,-154.14956653541026
371.59880513618714,-155.29829451497875
372.8771382769391,-157.10081685811454
373.9677852623423,-159.02240771860073
375.04489464070093,-160.95180602451532
376.0808705077806,-162.90372211366375
377.1344955517746,-164.8459008996036
378.2332198069336,-166.76319780602506
379.5780317702541,-168.50724200398247
380.6828478364724,-167.2781180872582
380.8978671493675,-165.0823703453603
381.03030225867366,-162.87673750003276
381.25340615631444,-160.68289877176255
382.4048680809003,-159.21110969489249
383.8301389449622,-160.8155896677506
384.90485743408846,-162.74644507025448
385.94754015519334,-164.69466752778897
387.0564202233054,-166.60280092517917
388.62515115392773,-167.70157266146106
389.14573219288815,-165.56328708196483
389.3290921833821,-163.3611059971913
389.4531982256144,-161.15497072189694
389.5703117682661,-158.9483772477759
389.75960023062123,-156.74669782191341
390.1061706518499,-154.57027150941278
391.17941248511517,-152.80154188950075
392.6190382275094,-154.40569999534628
393.7290932409117,-156.31642175373875
394.9287071705518,-158.15721889454596
396.417455981504,-157.87815880205758
396.9591823631062,-155.736318094516
397.2627530077472,-153.54746741894215
397.5567934469235,-151.35735587089633
397.8328857483483,-149.16486973471618
398.1569648242411,-146.97961206653872
398.538997152811,-144.80308416270304
399.2226194073877,-142.7071861565769
400.7813835165769,-142.3900151395606
401.95561588814337,-144.2448513988881
402.9517566956117,-146.21738734371274
404.1876474853123,-148.02035940335185
405.61804816136856,-147.04648054233093
406.34095129263585,-144.96047578305354
406.8746102422965,-142.8160806371685
407.40351225369983,-140.6705115796171
407.92874888007833,-138.524037982631
408.5897372773178,-136.41639420046053
409.5344963272529,-134.44730782321295
411.1499532049694,-134.5325386750657
412.09127913422105,-136.5296583944166
412.7990955253718,-138.62303327070296
413.5348418188533,-140.70669806342724
414.5397367093712,-142.6573999423618
416.11695065389466,-142.08118997778692
417.0863274977989,-140.10042413835254
417.88117621155897,-138.03852260372938
418.683975605219,-135.9797052110369
419.6011068991909,-133.97417893488165
420.98152983813634,-132.3741330711515
422.34923096533646,-133.66159180800813
422.9552702063039,-135.7866656548793
423.43532894912227,-137.942645623771
423.89758891896525,-140.10337070740079
424.407771458759,-142.25347214508636
425.47442906728554,-144.0053643683349
427.03468232874286,-142.68188565980887
428.09170818949315,-140.7460148509783
429.0788651532457,-138.76901915541487
430.0860692874393,-136.80210221555436
431.39172643334416,-135.02123359876066
432.94038179143945,-135.92671219945103
433.51389876279643,-138.04474453543105
433.8799920292736,-140.2233267325993
434.1740845516776,-142.4134710211141
434.5827369009602,-144.5847082883175
435.56983621281637,-146.3915731948581
437.136735510582,-144.9175474266314
438.29036277607764,-143.03440348128203
439.3336738157348,-141.0863982218492
440.4085187662008,-139.1557620654886
441.54102415811866,-137.26198345248991
442.9596030689528,-135.6111514484702
444.52026650680216,-136.42466461510682
445.031779731599,-138.56048156198693
445.38560988457516,-140.74144490051142
445.92758838357304,-142.87611357736327
447.52810260094833,-143.06946781739484
448.91642563134246,-141.36070025011296
450.08560002948326,-139.48553261947845
451.21013518049324,-137.58360490467595
452.31301490321385,-135.66869531582853
453.45411608098965,-133.77654560366787
454.6122137989554,-131.8945168865941
455.9428095886616,-130.13289149827204
457.5742373278629,-128.7102791185739
459.1369076501425,-129.62488875450984
459.84935348912234,-131.71660404170427
461.04820500312576,-133.46463149737264
462.848801763993,-132.2435096166725
464.2673242661688,-130.54910224916352
465.54558696597456,-128.74817062133295
466.7971174924443,-126.9269364909803
468.02911277232243,-125.09247559733579
